halite_config_setting_divisor,min_spawns_after_conversions,collect_smoothed_multiplier,collect_actual_multiplier,return_base_multiplier,early_game_return_base_additional_multiplier,early_game_return_boost_step,end_game_return_base_additional_multiplier,establish_base_smoothed_multiplier,establish_first_base_smoothed_multiplier_correction,establish_base_deposit_multiplier,collect_run_enemy_multiplier,return_base_run_enemy_multiplier,establish_base_run_enemy_multiplier,collect_catch_enemy_multiplier,return_base_catch_enemy_multiplier,establish_base_catch_enemy_multiplier,ignore_catch_prob,max_ships,max_spawns_per_step,nearby_ship_halite_spawn_constant,nearby_halite_spawn_constant,remaining_budget_spawn_constant,spawn_score_threshold,max_spawn_relative_step_divisor,Average win rate
1.0,0.0,0.2,4.684076800716409,6.990373549788608,5.878816740728898,88.0,8.50589507635047,0.03143848416915701,0.37558959926285707,0.7561772604565761,10.0,0.8457864048794044,3.2018463231015817,0.0,1.512944358937843,0.0,0.3947980582587465,15.0,1.0,2.0,17.37075456592885,0.28765767306766216,85.9185816428771,100.0,0.8800000000000001
1.0000000000638636,1.0,0.2,6.0,7.0,6.061376303275671,50.0,8.33732567777303,0.3277828059264744,0.7944849591462319,0.9067069728216484,10.0,1.0928857807698191,5.0,0.0,0.0,4.079396765680524,0.4429222946184889,20.0,2.0,2.0,40.0,0.1265328201400295,45.45497678371008,100.0,0.8733333333333334
1.0000000000628646,1.0,0.11655864695409501,3.9167605121408657,3.0,5.475226066426123,50.0,11.086892689726243,0.9544261166814874,0.15749316722075934,0.8857479366446628,10.0,0.7133547659693399,4.468263288225407,0.0,1.4497410681839642,0.719791507278263,0.4020480182301776,21.0,2.0,2.0,40.0,0.08821809446970036,50.73970175395181,100.0,0.75
1.0,0.0,0.03775149054743145,4.1588417586683,6.8426266240839135,3.726023803604616,106.0,8.80424207518255,0.7324136584815195,0.4786425757236624,0.8046336464967637,7.64478656767622,0.8868416494956695,4.125303148575092,2.0,0.0,1.0934147882073704,0.4122403641186661,20.0,1.0,0.0,21.25722150581523,0.0986466059910346,100.0,100.0,0.7266666666666669
1.0,1.0,0.0,1.657183948814424,3.0,2.0,77.0,7.508899112305517,0.9627858582481732,0.655913767510499,0.5647744310018971,6.655930912948032,0.5199403961904525,2.4308434399565466,0.0,0.0,0.3735680002520567,0.3172546259604027,19.0,1.0,0.0,39.67789810436975,0.2163899422865037,100.0,20.0,0.48
1.0000000000436169,0.0,0.2,3.5577319566906227,3.0,4.4106881923968695,150.0,6.8161343509990235,0.0,0.9778959333954688,0.9887402022586328,10.0,0.6537569626453442,2.9137815206319773,0.0,0.0,0.0,0.4815452754333397,15.0,1.0,2.0,13.025202363043508,0.10086619590879807,34.154819989942595,100.0,0.8833333333333333
1.0000000000943092,1.0,0.2,3.573788037826969,4.272701482566822,5.04271839847666,109.0,7.435691284164313,0.0,0.11088791675436704,0.6908723442716945,4.434216182680617,0.7757044689761392,0.6579075643467659,0.0,0.0,4.786550640203734,0.354351110631906,15.0,1.0,2.0,18.86204961546645,0.2196668193762349,51.398991862167904,100.0,0.89
1.0000000000284268,0.0,0.2,4.1029012324035685,6.143736849979254,5.0693454641774025,107.0,11.140022019920256,0.0,0.4494812384024546,0.7432209468764681,4.659385936243619,0.7800724512264866,0.6121061903183591,0.0,0.0,0.0,0.4085768691119685,15.0,1.0,2.0,17.697600125899363,0.21574022013805888,85.36519338929509,100.0,0.89
1.0000000000551856,0.0,0.2,3.423409423385418,4.045785111352895,4.199224280606551,150.0,14.312684567501528,0.0,0.15791465785102554,0.8443670307982802,5.202059766237284,0.6884052474648183,3.8806948729448703,0.0,1.8117540493233448,0.9525865458708821,0.4017075974618899,24.0,2.0,1.443232648068614,19.087316832632464,0.2883494145760248,59.71349164850599,100.0,0.8566666666666667
1.0000000000616396,1.0,0.06576071153431583,6.0,4.07953030592942,5.050550985827317,50.0,11.004122797622133,0.0,0.021212103035280302,0.539459787677916,10.0,1.0722558889075142,4.875079443625144,0.2603591126426995,0.08239385881585166,0.4429612919185054,0.4670872727624354,19.0,2.0,2.0,38.53366691883119,0.15604857567336686,29.57230057662861,100.0,0.8533333333333333
1.0000000000577622,0.0,0.2,4.063929010985655,5.611881560159088,5.680496534243096,150.0,14.20968094175884,0.0,0.15200271458260245,0.637802575103764,10.0,0.7952193269524105,3.410331157268584,0.0,0.6430919932931337,0.8800089129614362,0.4508127044017389,24.0,1.0,2.0,37.63286931322485,0.05,79.80299802190736,54.23328402120036,0.7133333333333333
1.0000000000723277,0.0,0.2,3.636206433710495,6.804666276664175,8.0,78.0,7.93490576490504,0.0,1.0,0.7798592155982186,6.1106102871172245,0.9175758873946548,3.146541122803675,0.0,0.0,5.0,0.4579557030277821,15.0,2.0,1.4931870235835856,10.719564533494387,0.2045139702881636,89.91238172782728,20.0,0.8033333333333332
1.0000000000918368,0.0,0.2,4.520435573400695,4.292081012178935,3.0462584323377286,126.0,8.5179683828647,0.873861638654635,0.617341689848519,0.9228241596205868,6.216389237608556,0.8558736016445904,3.5642782045721293,0.0,1.4964965289573469,2.4040357888631316,0.4943621298505204,15.0,2.0,2.0,14.432796951627614,0.1207351460110325,81.67682586625286,84.39584523324143,0.7999999999999998
1.00000000007523,1.0,0.2,3.70121389746504,5.018550241116916,5.609145090676561,107.0,6.134796552948773,0.0,1.0,0.8617844903955776,3.44188144549204,0.805337853971308,3.758191406665375,0.0,0.0,2.9854286680852185,0.4405386021035265,15.0,2.0,2.0,23.96814532535809,0.1273643751723455,26.848273579916,100.0,0.8733333333333334
1.0000000000479066,0.0,0.2,3.624594090739495,6.336723801919312,2.0,120.0,12.601484770095787,0.0,1.0,0.8640784118342797,6.8882526521038905,0.7853940043650584,0.7529750668110401,0.0,0.0,2.8197434924335765,0.3588086747556931,23.0,1.0,1.7380021939176284,16.045707628072247,0.24400825896851144,82.15499016353974,100.0,0.8433333333333334
